"CODIGO_DANE","MUNICIPIO","DEPTO","COD_LOCAL","LOCAL","EST_DIRECCION","NIT","OPERADOR","CONTRATO"
"05001","MEDELLÍN","ANTIOQUIA","37.246","CODERE COLOMBIA S.A.","CR 64 C 78 344 L107","860520306","TERMINAL DEL NORTE","C1948"
"05001","MEDELLÍN","ANTIOQUIA","38.297","OPERADORES ASOCIADOS S.A.","CR 99 47 E 66","811042793","CASINO GRANITOS DE ORO","C1875"
"05001","MEDELLÍN","ANTIOQUIA","16.835","INVERSIONES MADISON LTDA.","CR 45 79 23","811042306","CASINO VIEJO TOÑO","C1949"
"05001","MEDELLÍN","ANTIOQUIA","16.313","HERMANOS SEPULVEDA  BETANCUR & CIA LIMITADA","CR 92 47 F 14","900305862","CASINO LA FORTUNA SANTA LUCIA","C2072"
"05001","MEDELLÍN","ANTIOQUIA","16.782","INVERSIONES DIVERWEB S.A.S.","CL 53 53 66","900018384","OCEANOS CASINO V","C1776"
"05001","MEDELLÍN","ANTIOQUIA","39.838","INVERSORA DE CAPITALES S.A.","CL 2 SUR 52 33","900200232","CRISTO REY","C1715"
"05001","MEDELLÍN","ANTIOQUIA","39.839","INVERSORA DE CAPITALES S.A.","KR 49 53 08","900200232","CASINO JUNIN PREMIUM","C1715"
"05001","MEDELLÍN","ANTIOQUIA","41.096","WINNER GROUP S.A.","CARRERA 43A No 3 SUR-60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C1940"
"05001","MEDELLÍN","ANTIOQUIA","57.064","CODERE COLOMBIA S.A.","CR 51 41 216","860520306","SALON LA DORADA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","41.096","WINNER GROUP S.A.","CARRERA 43A No 3 SUR-60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.185","WINNER GROUP S.A.","CR 53   47  33","830037843","BROADWAY GUAYAQUIL","C1817"
"05001","MEDELLÍN","ANTIOQUIA","59.009","KONAMET S.A.S","CR 86   43  73","901166159","CASINO DOBLE DIAMOND","C2049"
"05001","MEDELLÍN","ANTIOQUIA","61.146","WINNER GROUP S.A.","CR 43 A SUR 6  15 LOCAL 2645","830037843","BROADWAY OVIEDO","C1940"
"05001","MEDELLÍN","ANTIOQUIA","55.239","ULTRAGAME S.A.S.","CR 52 54 26","901377044","CASINO DIVERTRONIES CARABOBO","C1830"
"05001","MEDELLÍN","ANTIOQUIA","56.556","INVERPRO GS SAS","CARRERA 58CC No 83C-8","901076127","CELUAPUESTAS CRONOS","C1887"
"05001","MEDELLÍN","ANTIOQUIA","57.477","CUSPIDE ELECTRONIC S.A.S.","CARRERA 45 73 24","901470946","SALON DE JUEGOS TOPACIO","C1785"
"05001","MEDELLÍN","ANTIOQUIA","57.757","RECREATIVOS MONEY GOLD S.A.S.","Carrera 79 No 41 sur - 66","901112612","Salon Samba","C1983"
"05001","MEDELLÍN","ANTIOQUIA","55.039","OPERADORES ASOCIADOS S.A.","CR 100   43  7  San Javier","811042793","LA GUACA MAQUINAS PAGAMONEDAS 1","C1875"
"05001","MEDELLÍN","ANTIOQUIA","56.891","INVERSIONES MADISON LTDA.","CR 45 79 23","811042306","CASINO VIEJO TONO","C1949"
"05001","MEDELLÍN","ANTIOQUIA","57.635","RECREATIVOS MONEY GOLD S.A.S.","CL 31 C  88  39","901112612","Salon Buena Esquina","C1983"
"05001","MEDELLÍN","ANTIOQUIA","57.636","RECREATIVOS MONEY GOLD S.A.S.","CR 49 A  93  29","901112612","Salon Claro de Luna","C1983"
"05001","MEDELLÍN","ANTIOQUIA","57.624","HSQ INVERSIONES S.A.S.","CR 51   51  35","900565733","CASINON LA ESTACION DEL PARQUE BERRIO","C1984"
"05001","MEDELLÍN","ANTIOQUIA","56.286","INFRA TECNOLOGIA SAS","CALLE 112   76C  C02","901535556","SALA DE JUEGO MANHATAN","C1904"
"05001","MEDELLÍN","ANTIOQUIA","55.459","ATLANTIS TECHNOLOGY SAS","CR 53 51 26","901586999","CASINO D M","C2018"
"05001","MEDELLÍN","ANTIOQUIA","57.934","JM EGROUP SAS","CR 92   47 f 14  santa lucia","901709797","PARCHE ZONA VERDE LCPM","C2019"
"05001","MEDELLÍN","ANTIOQUIA","57.323","EDS INVERSIONES S.A.S.","CL 97   66  20","900624957","ENGRANDE 178","C1836"
"05001","MEDELLÍN","ANTIOQUIA","57.331","EDS INVERSIONES S.A.S.","CR 79   1  30","900624957","ENGRANDE 198","C1862"
"05001","MEDELLÍN","ANTIOQUIA","57.328","EDS INVERSIONES S.A.S.","CR 67 B  117  11","900624957","ENGRANDE 194","C1836"
"05001","MEDELLÍN","ANTIOQUIA","57.324","EDS INVERSIONES S.A.S.","CR 54   60  39","900624957","ENGRANDE 190","C1862"
"05001","MEDELLÍN","ANTIOQUIA","57.128","CODERE COLOMBIA S.A.","CR 80 39 SUR 71","860520306","SALON DE JUEGOS LOS ACOSTAS","C1948"
"05001","MEDELLÍN","ANTIOQUIA","59.419","CREACIONES DALCA S.A.S.","CR 51 D  55  35","900589087","CASINO MILENIO 5","C2075"
"05001","MEDELLÍN","ANTIOQUIA","58.998","DIVERSIONES DE LA SABANA S.A.S","CL 45 D  11 C 18","901488607","Casino La Pastora","C1866"
"05001","MEDELLÍN","ANTIOQUIA","59.510","ARISMENDI RIOS INVERSIONES SAS","CR 49 52 25","901697216","CASINO GOLD PLAY JUNIN","C2086"
"05001","MEDELLÍN","ANTIOQUIA","52.613","ROYAL CASINOS S.A.S.","CL 48   47  16 14","900450104","MAGIC CENTER No. 2","C1767"
"05001","MEDELLÍN","ANTIOQUIA","54.933","CUSPIDE ELECTRONIC S.A.S.","CR 51 37 28","901470946","CASINO BAR EXPOSICIONES","C1785"
"05001","MEDELLÍN","ANTIOQUIA","54.927","WORLD FANTASTIC SAS","CR 64C74 68","901263738","MAQUINITAS DAGO","C2151"
"05001","MEDELLÍN","ANTIOQUIA","54.095","INVERPRO GS SAS","CL 45   53  50 LOCAL 1123","901076127","SALON DE JUEGOS GRAN PLAZA","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.714","COMERCIALIZADORA TECHNOLOGY S.A.S.","CL 93   49  47","901001934","SALON DE JUEGOS EL AZAR","C1859"
"05001","MEDELLÍN","ANTIOQUIA","54.072","INVERPRO GS SAS","CL 48   46  12","901076127","OCEANO CASINOS ORIENTAL EXITO","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.722","INVERSIONES JD Y ASOCIADOS S.A.S.","CR 67 106 19","900974841","SALA DE JUEGOS GRATAMIRA","C1861"
"05001","MEDELLÍN","ANTIOQUIA","53.051","MEGAJUEGOS HJN SAS","CR 40   66  65 Parque principal VILLAHERMOSA","901196936","CASINO DINASTIA GOLD","C2088"
"05001","MEDELLÍN","ANTIOQUIA","53.287","DIVERPREMIUN","CRA 45 47 12","900661556","MIRAGE COINS SLOT","C1801"
"05001","MEDELLÍN","ANTIOQUIA","55.136","JUEGOS MAX S.A.S.","CL 104  A 74 12","901121296","CASINO LLUVIA DE ORO","C1992"
"05001","MEDELLÍN","ANTIOQUIA","55.956","GRUPO EMPRESARIAL DMZ SAS","CL 34 B  94  135","901546351","CASINO LOS ASTROS","C1845"
"05001","MEDELLÍN","ANTIOQUIA","57.549","INVERSIONES LOS PAISAS LTDA.","CR 76   30  18","811046512","CASINO VIP PARQUE","C1980"
"05001","MEDELLÍN","ANTIOQUIA","55.318","GRUPO EMPRESARIAL DMZ SAS","CR 55   80 B 17","901546351","CASINO BOSQUE","C1845"
"05001","MEDELLÍN","ANTIOQUIA","57.018","GRUPO EMPRESARIAL DMZ SAS","CR 102 B  47 C 24","901546351","CASINO EL SOCORRO","C1845"
"05001","MEDELLÍN","ANTIOQUIA","56.961","WINNER GROUP S.A.","CL 34   43  79","830037843","RIO CASINO MEDELLIN","C1940"
"05001","MEDELLÍN","ANTIOQUIA","56.945","WINNER GROUP S.A.","CR 80   48 B 68","830037843","BROADWAY CASINO LA 80","C2093"
"05001","MEDELLÍN","ANTIOQUIA","56.944","WINNER GROUP S.A.","CIR 5   69  91","830037843","BROADWAY CASINO LA 70","C2093"
"05001","MEDELLÍN","ANTIOQUIA","56.944","WINNER GROUP S.A.","CIR 5   69  91","830037843","BROADWAY CASINO LA 70","C1817"
"05001","MEDELLÍN","ANTIOQUIA","57.200","SERVIMET COLOMBIA S.A.S","CL 34 B  115 A 280","901630155","CENTRO DEPORTIVO EL ESTABLO","C1928"
"05001","MEDELLÍN","ANTIOQUIA","56.653","EDS INVERSIONES S.A.S.","CL 42   27  23","900624957","ENGRANDE 140","C1862"
"05001","MEDELLÍN","ANTIOQUIA","56.647","EDS INVERSIONES S.A.S.","CL 107 A  82  25","900624957","ENGRANDE 134","C1862"
"05001","MEDELLÍN","ANTIOQUIA","56.601","EDS INVERSIONES S.A.S.","DG 85   79  15","900624957","ENGRANDE 170","C1836"
"05001","MEDELLÍN","ANTIOQUIA","50.852","JM HOLDING INVERSIONES SAS","CL 93   49  23","901281374","Casino Sao Paulo Aranjuez","C2160"
"05001","MEDELLÍN","ANTIOQUIA","47.777","RECREATIVOS MONEY GOLD S.A.S.","CARRERA 65 8 B 91 LOCALE 129 131","901112612","GOLD STAR 2","C1983"
"05001","MEDELLÍN","ANTIOQUIA","50.885","EL IMPERIO DE LAS MAQUINAS S.A.S.","CR 51   41  235","811044038","CASINO ROYAL FLUSH","C1729"
"05001","MEDELLÍN","ANTIOQUIA","50.953","EL IMPERIO DE LAS MAQUINAS S.A.S.","CR 45   47  48","811044038","CASINO ROYAL FLUSH No 3 EL PALO","C1729"
"05001","MEDELLÍN","ANTIOQUIA","51.026","INVERSIONES RIOS VASQUEZ S.A.S.","CR 83   101 DD 6","900566806","CASINO HOLLYWOOD","C1713"
"05001","MEDELLÍN","ANTIOQUIA","47.823","PROMOTORA TURISTICA DE MEDELLIN S.A.","CL 4 SUR 43 A 27","811045421","GRAN CASINO MEDELLIN","C1840"
"05001","MEDELLÍN","ANTIOQUIA","22.710","JUEGOS MONACO S.A.","CR 65 8 B 91 LC 128","811040351","DIVERSIONES MONACO","C1834"
"05001","MEDELLÍN","ANTIOQUIA","37.996","OPERADORES ASOCIADOS S.A.","CL 38 A 109 07","811042793","OPERADORES ASOCIADOS","C1875"
"05001","MEDELLÍN","ANTIOQUIA","37.672","CODERE COLOMBIA S.A.","CL 55 01 03 L 139/40/41/42","860520306","FANTASIA ROYAL COSMOCENTRO","C1948"
"05001","MEDELLÍN","ANTIOQUIA","37.673","INVERSIONES MADISON LTDA.","CL 93 68 34","811042306","SALSAMENTARIA EL BUEN PAN","C1949"
"05001","MEDELLÍN","ANTIOQUIA","37.475","INVERSIONES CASH LTDA","CR 51 53 81","811041913","CASINO MAGICO","C1772"
"05001","MEDELLÍN","ANTIOQUIA","24.103","INVERSIONES LOS PAISAS LTDA.","CL 96 68 03","811046512","GRAN CASINO CASTILLA","C1980"
"05001","MEDELLÍN","ANTIOQUIA","37.485","BONAP GAMES SAS","CR 51 41 255","800210396","BAR Y JUEGOS EL DORADO","C2155"
"05001","MEDELLÍN","ANTIOQUIA","37.545","OPERADORES ASOCIADOS S.A.","CR 52 2 SUR 20","811042793","MAQUINAS PAGAMONEDAS LA 52","C1875"
"05001","MEDELLÍN","ANTIOQUIA","37.398","OPERADORES ASOCIADOS S.A.","CL 54 52 24","811042793","OPERADORES ASOCIADOS","C1875"
"05001","MEDELLÍN","ANTIOQUIA","37.306","RIO CLARO S.A.","CL 52 47 012","811042314","CASINO REAL PLAYA","C1924"
"05001","MEDELLÍN","ANTIOQUIA","37.947","CODERE COLOMBIA S.A.","CR 76 31 83","860520306","BELEN POKER CLUB","C1948"
"05001","MEDELLÍN","ANTIOQUIA","37.964","CODERE COLOMBIA S.A.","CL 10 321 15 LC 9912/9915/9916/9920","860520306","CASINO Y BINGO MUNDO FORTUNA VIZCAYA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","39.931","AMERICAN GAMES LTDA.","KR 80 49A 28","806011321","CASINO LA RIVIERA","C1781"
"05001","MEDELLÍN","ANTIOQUIA","41.322","INVERSIONES CASH LTDA","CR 52   55  54","811041913","SAN PAULO DIVERSIONES","C1772"
"05001","MEDELLÍN","ANTIOQUIA","42.175","WINNER GROUP S.A.","CR 43 A SUR 6  15 LOCAL 264 5","830037843","CASINO HAVANA OVIEDO","C2093"
"05001","MEDELLÍN","ANTIOQUIA","42.179","WINNER GROUP S.A.","CL 49   49  41","830037843","BROADWAY AYACUCHO","C2093"
"05001","MEDELLÍN","ANTIOQUIA","42.185","WINNER GROUP S.A.","CR 53   47  33","830037843","BROADWAY GUAYAQUIL","C1940"
"05001","MEDELLÍN","ANTIOQUIA","42.325","WINNER GROUP S.A.","CR 53   47  33","830037843","BROADWAY GUAYAQUIL","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.360","WINNER GROUP S.A.","CR 80   48 B 68","830037843","HAVANA CASINO LA 80","C1940"
"05001","MEDELLÍN","ANTIOQUIA","42.360","WINNER GROUP S.A.","CR 80   48 B 68","830037843","HAVANA CASINO LA 80","C1817"
"05001","MEDELLÍN","ANTIOQUIA","59.010","KONAMET S.A.S","CL 44   86  25","901166159","CASINO LA AMERICA","C2049"
"05001","MEDELLÍN","ANTIOQUIA","58.751","INVERPRO GS SAS","CLL 41A 70 42 101","901076127","MEDELLIN SPORTS BAR SAS","C1887"
"05001","MEDELLÍN","ANTIOQUIA","60.446","GRUPO GANESH SAS","CL 30 A  76  29   31","901748146","CASINO BELEN PLAZA-GANESH CASINO","C2136"
"05001","MEDELLÍN","ANTIOQUIA","61.164","WINNER GROUP S.A.","CL 52   46  34","830037843","CARIBE CASINO LA PLAYA","C2093"
"05001","MEDELLÍN","ANTIOQUIA","61.129","WINNER GROUP S.A.","CR 80   48 B 68","830037843","BROADWAY CASINO LA 80","C1817"
"05001","MEDELLÍN","ANTIOQUIA","61.134","WINNER GROUP S.A.","CL 50   52  56","830037843","BROADWAY COLOMBIA","C2093"
"05001","MEDELLÍN","ANTIOQUIA","61.218","RECREACIONES JROYAL SAS","CL 49   34  7  BUENOS AIRES","901516625","SOCINCA # 3 FORTUNACASINOS BUENOS AIRES","C2162"
"05001","MEDELLÍN","ANTIOQUIA","61.264","JM HOLDING INVERSIONES SAS","CR 88   37  1","901281374","CASINO SANTA MONICA","C2160"
"05001","MEDELLÍN","ANTIOQUIA","61.251","JM HOLDING INVERSIONES SAS","CR 52   41  18  CENTRO","901281374","SAO PAULO ALPUJARRA","C2160"
"05001","MEDELLÍN","ANTIOQUIA","60.091","EDS INVERSIONES S.A.S.","Calle 48 A 101 24","900624957","ENGRANDE 223","C1862"
"05001","MEDELLÍN","ANTIOQUIA","60.973","GRUPO EMPRESARIAL LD S.A.S.","CL 54  52 24","901854000","CASINO EL GRAN MARQUEZ MEDELLIN","C2150"
"05001","MEDELLÍN","ANTIOQUIA","60.486","DIVERSIONES JROYAL SAS","CR 45   80  69  MANRIQUE","901370270","CASINO MONACO JROYAL","C2121"
"05001","MEDELLÍN","ANTIOQUIA","60.484","DIVERSIONES JROYAL SAS","CR 52   98 A 14  SANTA CRUZ LA ROSA","901370270","INVERSIONES JROYAL S.A.S","C2121"
"05001","MEDELLÍN","ANTIOQUIA","17.912","WINNER GROUP S.A.","CIRCULAR 5 69 91","830037843","CASINO HAVANA LA 70","C1940"
"05001","MEDELLÍN","ANTIOQUIA","17.913","WINNER GROUP S.A.","CR 80 48 B 68","830037843","CASINO HAVANA LA 80","C1817"
"05001","MEDELLÍN","ANTIOQUIA","17.931","WINNER GROUP S.A.","CR 43 A 6SUR 15 LC 264 5","830037843","CASINO HAVANA OVIEDO","C2093"
"05001","MEDELLÍN","ANTIOQUIA","17.931","WINNER GROUP S.A.","CR 43 A 6SUR 15 LC 264 5","830037843","CASINO HAVANA OVIEDO","C1817"
"05001","MEDELLÍN","ANTIOQUIA","17.937","WINNER GROUP S.A.","CL 49 49 41","830037843","BROADWAY AYACUCHO","C1940"
"05001","MEDELLÍN","ANTIOQUIA","17.942","WINNER GROUP S.A.","CL 50 52 56","830037843","BROADWAY COLOMBIA","C1817"
"05001","MEDELLÍN","ANTIOQUIA","17.944","WINNER GROUP S.A.","CR 53 47 33","830037843","BROADWAY GUAYAQUIL","C2093"
"05001","MEDELLÍN","ANTIOQUIA","17.224","CODERE COLOMBIA S.A.","CL 44 82 48","860520306","SALON JUAN FELIPE","C1948"
"05001","MEDELLÍN","ANTIOQUIA","17.227","CODERE COLOMBIA S.A.","CR 57 A 45 A 09","860520306","SALON LA RIVIERA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","19.342","MAQUIJUEGOS S.A.S.","CL 57 57 23 LC 138","811041488","CASINO MINORISTA","C2053"
"05001","MEDELLÍN","ANTIOQUIA","20.551","ROYAL CASINOS S.A.S.","CR 51 49 47","900450104","CASINO WYNN BOLIVAR","C1767"
"05001","MEDELLÍN","ANTIOQUIA","20.225","GLOBAL CENTRAL S.A.S.","CR 64 A 78 581 LC 127/130 CC TNAL DEL RTE","900160619","CASINO 4 ASES","C2025"
"05001","MEDELLÍN","ANTIOQUIA","56.654","EDS INVERSIONES S.A.S.","CL 83   86  55","900624957","ENGRANDE 142","C1836"
"05001","MEDELLÍN","ANTIOQUIA","54.900","ACERTAR EMPRESARIAL S.A.S.","CALLE 47DD No. 86 48","901008683","CASINO MALL LA 47","C2029"
"05001","MEDELLÍN","ANTIOQUIA","54.900","ACERTAR EMPRESARIAL S.A.S.","CALLE 47DD No. 86 48","901008683","CASINO MALL LA 47","C1914"
"05001","MEDELLÍN","ANTIOQUIA","57.436","INVERSIONES GAMBLING SAS","CALLE 94 49 A 15","901493089","BILLARES LA 94 ARANJUEZ","C1884"
"05001","MEDELLÍN","ANTIOQUIA","57.552","INVERSIONES LOS PAISAS LTDA.","CR 52   51  64","811046512","SALON DE JUEGOS DE SUERTE Y AZAR LA MONTANA","C1980"
"05001","MEDELLÍN","ANTIOQUIA","57.551","INVERSIONES LOS PAISAS LTDA.","CR 99   44  36","811046512","IMPERIUM CASINO","C1980"
"05001","MEDELLÍN","ANTIOQUIA","56.945","WINNER GROUP S.A.","CR 80   48 B 68","830037843","BROADWAY CASINO LA 80","C1940"
"05001","MEDELLÍN","ANTIOQUIA","56.950","WINNER GROUP S.A.","CL 52   46  34","830037843","CARIBE CASINO LA PLAYA","C1817"
"05001","MEDELLÍN","ANTIOQUIA","56.954","WINNER GROUP S.A.","CR 43 A SUR 3  60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C1817"
"05001","MEDELLÍN","ANTIOQUIA","56.653","EDS INVERSIONES S.A.S.","CL 42   27  23","900624957","ENGRANDE 140","C1836"
"05001","MEDELLÍN","ANTIOQUIA","56.643","EDS INVERSIONES S.A.S.","CL 81   80  140","900624957","ENGRANDE 129","C1862"
"05001","MEDELLÍN","ANTIOQUIA","56.643","EDS INVERSIONES S.A.S.","CL 81   80  140","900624957","ENGRANDE 129","C1836"
"05001","MEDELLÍN","ANTIOQUIA","56.655","EDS INVERSIONES S.A.S.","CR 69   96  101","900624957","ENGRANDE 184","C1836"
"05001","MEDELLÍN","ANTIOQUIA","56.603","EDS INVERSIONES S.A.S.","CR 80   100 B 12","900624957","ENGRANDE 99","C1862"
"05001","MEDELLÍN","ANTIOQUIA","50.512","INVERSIONES RIOS VASQUEZ S.A.S.","CL 62   130  50","900566806","CASINO LA ABUNDANCIA SAN CRISTOBAL","C1713"
"05001","MEDELLÍN","ANTIOQUIA","47.773","RECREATIVOS MONEY GOLD S.A.S.","CALLE 42 SUR 77 14","901112612","SALON EL GUSANO LOCO","C1983"
"05001","MEDELLÍN","ANTIOQUIA","50.948","EL IMPERIO DE LAS MAQUINAS S.A.S.","CL 44   51  11","811044038","CASINO ROYAL FLUSH No 1","C1729"
"05001","MEDELLÍN","ANTIOQUIA","47.957","DIVERGAMES S.A.S.","CL 54   52  24","901001152","CASINO EL GRAN MARQUEZ MEDELLIN","C1864"
"05001","MEDELLÍN","ANTIOQUIA","47.883","KONAMET S.A.S","CL 44   84  57","901166159","CASINO ASTOR","C2049"
"05001","MEDELLÍN","ANTIOQUIA","47.884","KONAMET S.A.S","CR 86   43  73","901166159","DOBLE DIAMOND","C2049"
"05001","MEDELLÍN","ANTIOQUIA","51.649","CODERE COLOMBIA S.A.","CL 10   32  115 LOCAL 9912 CC VIZCAYA","860520306","CROWN CASINOS VIZCAYA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","52.007","RECREGAME S.A.S.","CL 29   43 G 10 LOCALES 3307 3310 3313 3318 3344 3253 3262 3316 3271","900156659","CASINO ALLEGRE HARRAHS","C1933"
"05001","MEDELLÍN","ANTIOQUIA","51.998","INTERNACIONAL DE JUEGOS QUEENS GAMBLERS S.A.S.","CR 68   94  81","901312414","CETE CENTER #1","C1717"
"05001","MEDELLÍN","ANTIOQUIA","51.855","JM HOLDING INVERSIONES SAS","CR 50 D  93  116","901281374","Senderito casino bar","C2160"
"05001","MEDELLÍN","ANTIOQUIA","52.237","INVERSIONES RIOS VASQUEZ S.A.S.","CR 99   43  54","900566806","CASINO LONDRES","C1713"
"05001","MEDELLÍN","ANTIOQUIA","51.822","INVERSIONES M&M JD SAS","CL 30   83 B 31","901124349","CASINO LOS ALPES","C1793"
"05001","MEDELLÍN","ANTIOQUIA","53.646","INVERSIONES GENESIS 27 SAS","CR 82 44 03","901282863","JUEGOS DE AZAR LOS MONTANEROS","C1792"
"05001","MEDELLÍN","ANTIOQUIA","53.551","WINNER GROUP S.A.","CR 66 B  34 A 76 LOCAL 369","830037843","BROADWAY UNICENTRO MEDELLIN","C2093"
"05001","MEDELLÍN","ANTIOQUIA","53.551","WINNER GROUP S.A.","CR 66 B  34 A 76 LOCAL 369","830037843","BROADWAY UNICENTRO MEDELLIN","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.787","COMERCIALIZADORA TECHNOLOGY S.A.S.","CR 30   40 A 4","901001934","TIENDA MIXTA MI QUERENDONA","C1859"
"05001","MEDELLÍN","ANTIOQUIA","42.739","VALAHIA S.A.S.","CL 54   57  15","901030377","CASINO BACCARAT","C1890"
"05001","MEDELLÍN","ANTIOQUIA","44.379","PUERTO BELEN S.A.S.","CL 49   30  13","900996338","BAR MAQUINAS EL TESORO","C2107"
"05001","MEDELLÍN","ANTIOQUIA","43.847","INVERSIONES GIRALDO S. A. S.","CL 52   50  27","811043502","CASINO MONTEREAL","C1941"
"05001","MEDELLÍN","ANTIOQUIA","44.088","CODERE COLOMBIA S.A.","CR 57 A  45 A 9","860520306","SALON LA RIVIERA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","43.060","M & M ENT S.A.S.","CL 52   51  69","801004670","CASINO ATHENAS","C1963"
"05001","MEDELLÍN","ANTIOQUIA","43.061","M & M ENT S.A.S.","CR 46   45  34","801004670","CASINO GOLD CLUB","C1963"
"05001","MEDELLÍN","ANTIOQUIA","44.198","CODERE COLOMBIA S.A.","CR 45   71 A 14 16","860520306","SALON DE JUEGOS LA CHINA 2","C1948"
"05001","MEDELLÍN","ANTIOQUIA","44.945","INVERSIONES LOS PAISAS LTDA.","CR 76   31  61 CR 76 31 61","811046512","CASINO VIP","C1980"
"05001","MEDELLÍN","ANTIOQUIA","44.947","INVERSIONES LOS PAISAS LTDA.","CR 52   51  64 CR 52 51 64","811046512","SALON JUEGOS DE SUERTE Y AZAR LA MONTAÑA","C1980"
"05001","MEDELLÍN","ANTIOQUIA","46.699","PUERTO BELEN S.A.S.","CALLE 112   76C  C02","900996338","SALA DE JUEGOS MANHATAN","C2013"
"05001","MEDELLÍN","ANTIOQUIA","45.546","COMERCIALIZADORA TECHNOLOGY S.A.S.","CL 93   49  47","901001934","CASINO EL AZAR #2","C1859"
"05001","MEDELLÍN","ANTIOQUIA","44.872","M & M ENT S.A.S.","CR 46   45  34","801004670","CASINO GOLD CLUB","C1963"
"05001","MEDELLÍN","ANTIOQUIA","45.247","HSQ INVERSIONES S.A.S.","CR 48   50  53","900565733","CASINO RECREACIONES LA BASTILLA","C1984"
"05001","MEDELLÍN","ANTIOQUIA","46.782","PLAY CITY COLOMBIA S.A.S.","CL 49 30 13","901014972","BAR MAQUINAS EL TESORO","C2044"
"05001","MEDELLÍN","ANTIOQUIA","46.782","PLAY CITY COLOMBIA S.A.S.","CL 49 30 13","901014972","BAR MAQUINAS EL TESORO","C1829"
"05001","MEDELLÍN","ANTIOQUIA","45.308","JUEGOS MAX S.A.S.","CR 40 50 17","901121296","BAR EL BORRACHITO","C1755"
"05001","MEDELLÍN","ANTIOQUIA","47.346","HERMANOS SEPULVEDA  BETANCUR & CIA LIMITADA","CR 68   97  40","900305862","CASINO BAR COUNTRY","C2072"
"05001","MEDELLÍN","ANTIOQUIA","47.091","GLOBAL CENTRAL S.A.S.","CR 64 A  78  581 Local 127 Caribe","900160619","CASINO 4 ASES","C2025"
"05001","MEDELLÍN","ANTIOQUIA","47.392","ODESSA S.A.S.","CL 62 130 36","901011779","CASINO LA COLINITA","C2099"
"05001","MEDELLÍN","ANTIOQUIA","47.354","INVERSIONES HERNANDEZ DAVILA SAS","CL 54   57  45","901182698","MERCEDELICIAS SALON DE JUEGOS DE SUERTE Y AZAR","C1847"
"05001","MEDELLÍN","ANTIOQUIA","49.629","JM HOLDING INVERSIONES SAS","CR 52   41  18  CENTRO","901281374","SAO PAULO ALPUJARRA","C2160"
"05001","MEDELLÍN","ANTIOQUIA","37.232","CODERE COLOMBIA S.A.","CR 76 30 19","860520306","BAR LA MILONGA 2","C1948"
"05001","MEDELLÍN","ANTIOQUIA","16.761","INVERSIONES DIVERWEB S.A.S.","CR 70 43 18/22","900018384","OCEANO CASINOS LA 70","C1776"
"05001","MEDELLÍN","ANTIOQUIA","16.315","HERMANOS SEPULVEDA  BETANCUR & CIA LIMITADA","CR 68 95 104","900305862","CLUB DE BILLARES BULEVAR LA 68","C2072"
"05001","MEDELLÍN","ANTIOQUIA","59.326","FIRST GAMING GROUP S.A.S.","CR 51   53  54  CENTRO","900024874","CARNAVAL FG GROUP MEDELLIN","C2070"
"05001","MEDELLÍN","ANTIOQUIA","59.157","AMICIZIA S.A.S","CL 42  SUR 80  13  Medellin","901204488","EUROPA CASINO","C2058"
"05001","MEDELLÍN","ANTIOQUIA","59.334","IMPORTADORA PM SAS","CL 112   76 D 38","901013399","GRAN CASINO SANTANDER","C1828"
"05001","MEDELLÍN","ANTIOQUIA","58.860","INVERSIONES SANSON GIRARDOTA SAS","CR 42 B  94  62","901673721","JOSE ARCANGEL URREA MONSALVE","C2035"
"05001","MEDELLÍN","ANTIOQUIA","59.621","INVERPRO GS SAS","CL 103 64 AA 6 INT 201","901076127","BILLARES QUILOMO","C1887"
"05001","MEDELLÍN","ANTIOQUIA","58.916","JUEGOS MONTE CARLO SAS","CL 44   89  22","901280521","CASINO MARCELO","C2042"
"05001","MEDELLÍN","ANTIOQUIA","59.011","KONAMET S.A.S","CL 57   57  23 LOCAL 138","901166159","CASINO MINORISTA","C2049"
"05001","MEDELLÍN","ANTIOQUIA","60.275","TOKIO GAMES SAS","CL 46   45  92","901605590","METRO BILLARES TABERNA BAR","C1982"
"05001","MEDELLÍN","ANTIOQUIA","61.181","WINNER GROUP S.A.","CL 34   43  79","830037843","RIO CASINO MEDELLIN","C2093"
"05001","MEDELLÍN","ANTIOQUIA","61.160","WINNER GROUP S.A.","CR 66 B  34 A 76 LOCAL 369","830037843","BROADWAY UNICENTRO MEDELLIN","C1817"
